original,translate
The ship shakes violently in the grip of a storm as lightning tears across the sky,번개가 하늘을 가르고 폭풍이 몰아치자 배가 격렬하게 흔들린다.
There is desperation in the captain's voice,선장의 목소리에는 절박함이 묻어난다.
We are seasoned sailors - we do not balk at shadows!,우린 노련한 선원이다. 그림자 따위에 겁먹지 않아!
You need to be alive to rescue this girl you speak of!,그 아가씨를 구하려 해도 살아야 할 것 아닌가!
We're out of time,시간이 없다.
"Sail us in, or argue the point with Estavo","배를 대거나, 에스타보와 담판을 짓거나."
"You speak sense, Perhaps it is better to turn around?","자네 말이 맞아, 차라리 뱃머리를 돌리는 게 낫지 않을까?"
Estavo!,에스타보!
Have at it!,덤벼라!
A few of the ship's crew lower their weapons,몇몇 선원들이 무기를 내린다.
"The captain's eyes flit between you, and Estavo's murderous grin","선장의 눈이 당신과 에스타보의 살기 어린 미소 사이를 오간다."
"He sheathes his blade and speaks softly, his voice barely audible over the snapping sails","그는 칼을 집어넣으며 조용히 말한다. 펄럭이는 돛 소리에 묻혀 거의 들리지 않는다."
So be it,그렇게 하지.
May the deep have mercy,심연의 자비가 있기를.
You gain 300 XP,300 XP 획득
Hah!,하!
Theatrics you say?,연극이라고?
It is not my men who cower like children!,어린애처럼 겁먹고 떠는 건 내 부하들이 아니야!
For what?,뭐 때문에?
Shadows in the water?,물속 그림자 때문에?
Shadows will not keep me from my pay!,그림자가 내 돈을 막진 못해!
I refuse to stand by and let you butcher the crew,네가 선원들을 학살하는 꼴은 못 보겠어.
Do as you wish,마음대로 해.
Estavo's grin begins to show teeth as he hears your words,당신의 말에 에스타보가 이를 드러내며 웃기 시작한다.
The color drains from the Captain's face,선장의 얼굴에서 핏기가 사라진다.
There is a moment's silence then a crash and a shudder as something strikes the ship's hull,잠시 침묵이 흐르더니, 무언가 선체를 강타하며 굉음과 함께 배가 진동한다.
"In the confusion, a mercenary's throwing dagger flies; lodging in a sailor's throat","혼란스러운 틈을 타 용병이 던진 단검이 날아와 선원의 목에 박힌다."
Fight the crew,선원들과 싸운다
"Estavo lets out a short, hoarse laugh","에스타보가 짧고 거친 웃음을 터뜨린다."
"Danger, I don't mind","위험한 건 상관없어."
Working for fools - that's how people get killed,멍청이들을 위해 일하는 것, 그러다 죽는 거지.
"Before you can reply, Estavo whistles, and his men charge at you and the ship's crew!","당신이 대답하기도 전에 에스타보가 휘파람을 불자, 그의 부하들이 당신과 선원들에게 달려든다!"
Fend off the mercenaries,용병들을 물리친다
"Amidst the din of the storm and their frantic arguments, you bellow for the attention of the assembled crewmen and mercenaries","폭풍의 소음과 격렬한 말다툼 속에서 당신은 선원들과 용병들의 주의를 끌기 위해 고함친다."
"Both the ship's Captain, and the leader of the mercenaries you hired - a coarse, thug of a man named Estavo - turn their attention to you","선장과 당신이 고용한 용병 대장, 거친 깡패 같은 에스타보가 당신을 쳐다본다."
They look ready to use the unsheathed weapons in their hands at the slightest provocation,조금만 자극해도 손에 든 무기를 휘두를 기세다.
Address the ship's captain,선장에게 말한다
Address the mercenary leader,용병 대장에게 말한다
You direct your attention to the ship's captain,당신은 선장에게 주의를 돌린다.
"You know him to be a reasonable, but suggestible man","당신이 알기로 그는 합리적이지만 귀가 얇은 사람이다."
"At present, his usually placid eyes are wild with panic - or anger","지금 그의 평온하던 눈은 공포, 아니면 분노로 번들거린다."
I paid you for passage to the shore - did I not?,해안까지 데려다주는 대가는 지불했잖소, 안 그렇습니까?
Why have we not dropped anchor?!,왜 아직 닻을 내리지 않은 겁니까?!
"The captain lowers his weapon, and speaks earnestly","선장은 무기를 내리고 진지하게 말한다."
The coast of Idra is cursed!,이드라 해안은 저주받았소!
"We'd heard tales, and assumed them grog-drenched rumors only - but there is something between us and the shore that will drag us all to a watery grave!","소문은 들었지만 술주정뱅이들의 헛소리인 줄만 알았지. 하지만 우리와 해안 사이에 무언가가 있소. 우릴 모두 수장시킬 무언가가!"
What are you talking about?,무슨 소리입니까?
What have you seen?,뭘 본 겁니까?
"We must sail on, to land and the girl","계속 항해해서 육지에 닿아야 그 아가씨를 찾을 수 있습니다."
Something dire stalks these shores,무시무시한 것이 이 해안을 배회하고 있소.
We cannot approach without risking the ire of that horror,그 공포의 존재를 건드리지 않고는 접근할 수 없소.
A jittery mutter of agreement rises from the sailors causing Estavo's eyes to darken even further,선원들 사이에서 불안에 떤 동의의 중얼거림이 터져 나오자 에스타보의 눈빛이 더욱 어두워진다.
What horror?,공포의 존재라니요?
Captain!,선장님!
Take us closer or there will be consequences!,더 가까이 대지 않으면 후회할 줄 아시오!
Naught but glimpses,힐끗 봤을 뿐이오.
"My men have seen the shadow of something deep in water, stalking us","내 부하들이 물속 깊은 곳에서 무언가의 그림자가 우릴 쫓아오는 걸 봤소."
Nothing natural moves like that,자연적인 생물은 그렇게 움직이지 않아.
Estavo glares murderously at the captain,에스타보가 선장을 살기 등등하게 노려본다.
You renege on our deal based on a glimpse?,고작 힐끗 본 것 때문에 계약을 어기겠다는 거냐?
Foolish superstition!,멍청한 미신이군!
Take us in now!,당장 배를 대!
Do as you wish!,마음대로 해!
Estavo turns his steely gaze from you to the captain,에스타보가 당신에게서 선장으로 차가운 시선을 돌린다.
"Let me spell this out for you, sea-dog - we contracted to rescue the girl","똑바로 들어라, 바다개. 우리는 그 계집을 구하기로 계약했어."
"But if you don't get us to the shore, we'll gut you for free","하지만 해안에 데려다주지 않으면, 공짜로 네 배를 갈라주지."
The mercenaries you hired all shift their weight in anticipation of making good on that promise,당신이 고용한 용병들은 그 약속을 이행할 준비를 하듯 자세를 고쳐 잡는다.
Captain - he's right,선장님, 그의 말이 맞아요.
Do what you were hired to do!,고용된 대로 하십시오!
Convince the man!,그를 설득해!
Something changes in the Captain's expression,선장의 표정에 변화가 생긴다.
He stands tall,그가 허리를 꼿꼿이 세운다.
I will not order my ship and my men to certain doom!,내 배와 선원들을 뻔히 죽을 곳으로 몰아넣을 순 없다!
We shall not get any closer to the coast while I have command,내가 지휘하는 한 해안에 더는 접근하지 않겠다.
I'm sorry captain,유감입니다, 선장님.
You leave us no choice,선택의 여지가 없군요.
"I defer to your judgement, captain","선장님 판단을 따르겠습니다."
Estavo - stand down,에스타보, 물러서.
I believe you - but my contract with these men does not mention your survival,당신 말을 믿어요. 하지만 이 사람들과의 계약에 당신의 생존은 포함되어 있지 않습니다.
#IntroRats,#IntroRats
You stop dead as you narrowly avoid stepping in a rust-red puddle,당신은 녹슨 듯 붉은 웅덩이를 간신히 피하며 멈춰 선다.
"The stench of blood fills your nostrils and as you look around in the dim light of the hold, you realize someone, or something fought for their life here","피 냄새가 코를 찌르고, 선창의 희미한 불빛 속을 둘러보자 누군가, 혹은 무언가가 여기서 목숨을 걸고 싸웠다는 것을 깨닫는다."
"The same moment the thought hits you, a hiss sounds from the shadows!","그 생각이 든 순간, 어둠 속에서 하악거리는 소리가 들린다!"
"You squint towards the shadows as a hunched, feral looking form slowly slinks forwards","어둠 속을 응시하자 구부정한 야수 같은 형체가 천천히 기어 나온다."
"Tiny, disgustingly human-like hands, yellow fangs and a grotesquely dexterous pink tail leave no doubt of the creature's rodent nature","작고 징그럽게 인간을 닮은 손, 노란 송곳니, 기괴하게 잘 움직이는 분홍색 꼬리는 이 생물이 설치류임을 확실히 보여준다."
"Though as it emerges from the shadows, it becomes abundantly clear that what may have started life as a common ship-rat, has now grown into something that has no right to exist","하지만 어둠 속에서 모습을 드러내자, 평범한 쥐로 태어났을지 몰라도 지금은 존재해서는 안 될 무언가로 자라났음이 분명해진다."
A second hiss sounds behind you and the abominations lunge at you!,등 뒤에서 또 다른 하악거리는 소리가 들리고 흉물들이 당신에게 달려든다!
#IntroRoland,#IntroRoland
Roland,롤랜드
You emerge onto the ship's lower deck,당신은 배의 하부 갑판으로 내려간다.
As your eyes adjust to the darkness you become aware of a hulking figure standing in the shadows,어둠에 눈이 익숙해지자 그림자 속에 서 있는 거대한 형체가 눈에 들어온다.
{PLAYER}!,{PLAYER}!
Here at last,드디어 왔군.
growls a rough voice,거친 목소리가 으르렁거린다.
Who’s there?,누구냐?
Show yourself!,모습을 드러내라!
Freeze and listen carefully,꼼짝 말고 잘 들어.
Lunge at the figure,형체를 향해 달려든다
Have you lost your bloody mind?!,제정신이야?!
Nobody is going to feel calmer for seeing you,널 본다고 진정될 사람은 없어.
"Until you hear screams, stay here","비명 소리가 들릴 때까지 여기 있어."
You're right,네 말이 맞아.
Follow me!,따라와!
"Fine, and be careful - I hear it's bad luck to kill a guild-sailor","좋아, 조심해. 길드 선원을 죽이면 재수가 없다고 들었거든."
Feeling jumpy?,긴장되나?
the brute growls with a smile,거한이 미소를 지으며 으르렁거린다.
Roland?!,롤랜드?!
Why're you skulking in the shadows?,왜 그림자 속에 숨어 있는 거야?
You tend to have that effect on people,자네는 사람을 그렇게 만드는 재주가 있잖아.
Where are we?,여기가 어디지?
"And you'll regret not stopping our boys from murdering them, if you don't get to the damn deck","망할 갑판으로 가지 않으면, 우리 애들이 그들을 죽이는 걸 막지 못한 걸 후회하게 될 거야."
"Besides, we'll need an escape route","게다가 탈출로도 필요하고."
