The ship's captain bristles at these words,El capitán del barco se eriza ante estas palabras,
"Captain, why have we not dropped anchor?","Capitán, ¿por qué no hemos echado el ancla?",
Mutiny,Motín,
"You emerge onto the deck, and see two groups of men facing each other with weapons drawn",Sales a cubierta y ves a dos grupos de hombres enfrentados con las armas desenvainadas,
The ship shakes violently in the grip of a storm as lightning tears across the sky,El barco se sacude violentamente bajo las garras de una tormenta mientras los relámpagos rasgan el cielo,
There is desperation in the captain's voice,Hay desesperación en la voz del capitán,
We are seasoned sailors - we do not balk at shadows!,"Somos marineros experimentados, ¡no nos acobardamos ante las sombras!",
You need to be alive to rescue this girl you speak of!,¡Necesitas estar vivo para rescatar a esa chica de la que hablas!,
Turn on the ship's crew,Encienda la tripulación del barco,
get 'em,A por ellos,
We're out of time,No tenemos tiempo,
"Sail us in, or argue the point with Estavo","Navega con nosotros, o discute el punto con Estavo",
side with captain,del lado del capitán,
"You speak sense, Perhaps it is better to turn around?","Hablas con sentido, ¿Quizás es mejor dar la vuelta?",
Estavo!,¡Estavo!,
Have at it!,¡Hazlo!,
A few of the ship's crew lower their weapons,Algunos tripulantes bajan sus armas,
"The captain's eyes flit between you, and Estavo's murderous grin",Los ojos del capitán revolotean entre ti y la sonrisa asesina de Estavo,
"He sheathes his blade and speaks softly, his voice barely audible over the snapping sails","Envaina su espada y habla en voz baja, apenas audible por encima del chasquido de las velas",
So be it,Que así sea,
May the deep have mercy,Que las profundidades tengan piedad,
You gain 300 XP,Ganas 300 XP,
diplomacy succeed,La diplomacia tiene éxito,
Hah!,¡Ja!,
Theatrics you say?,¿Teatralidad dices?,
It is not my men who cower like children!,No son mis hombres los que se acobardan como niños.,
For what?,¿Por qué?,
Shadows in the water?,¿Sombras en el agua?,
Shadows will not keep me from my pay!,¡Las sombras no me alejarán de mi paga!,
"Estavo not happy EDIT: even coming from estavo, the originaltext made it sound a bit like the is a rich bimbo with a rich father","Estavo no feliz EDIT: Incluso viniendo de Estavo, el texto original hace que suene un poco como si fuera un rico bimbo con un padre rico",
It's certainlty something Estavo would say but we need to take care not to plant the idea in the players head,"Es ciertamente algo que Estavo diría, pero tenemos que tener cuidado de no plantar la idea en la cabeza de los jugadores",
threaten Estavo,amenazar a Estavo,
I refuse to stand by and let you butcher the crew,Me niego a quedarme de brazos cruzados y dejar que masacres a la tripulación,
let Estavo rip,deja que Estavo arranque,
Do as you wish,Haz lo que quieras,
Estavo's grin begins to show teeth as he hears your words,La sonrisa de Estavo comienza a mostrar los dientes cuando escucha tus palabras,
The color drains from the Captain's face,El color se drena de la cara del capitán,
There is a moment's silence then a crash and a shudder as something strikes the ship's hull,Hay un momento de silencio y luego un choque y un temblor cuando algo golpea el casco del barco,
"In the confusion, a mercenary's throwing dagger flies; lodging in a sailor's throat","En la confusión, la daga arrojadiza de un mercenario vuela; alojándose en la garganta de un marinero",
Fight the crew,Lucha contra la tripulación,
"Estavo lets out a short, hoarse laugh",Estavo deja escapar una risa corta y ronca,
"Danger, I don't mind","Peligro, no me importa",
Working for fools - that's how people get killed,Trabajar para tontos - así es como se mata a la gente,
"Before you can reply, Estavo whistles, and his men charge at you and the ship's crew!","¡Antes de que puedas responder, Estavo silba, y sus hombres cargan contra ti y la tripulación del barco!",
Estavo attacks YOU,Estavo te ataca,
Fend off the mercenaries,Defiéndete de los mercenarios,
"Amidst the din of the storm and their frantic arguments, you bellow for the attention of the assembled crewmen and mercenaries","En medio del estruendo de la tormenta y sus frenéticas discusiones, gritas para llamar la atención de los tripulantes y mercenarios reunidos",
"Both the ship's Captain, and the leader of the mercenaries you hired - a coarse, thug of a man named Estavo - turn their attention to you","Tanto el capitán del barco como el líder de los mercenarios que contrataste, un rudo matón llamado Estavo, dirigen su atención hacia ti",
They look ready to use the unsheathed weapons in their hands at the slightest provocation,Dirígete al capitán del barco,
Address the ship's captain,Dirígete al líder de los mercenarios,
Address the mercenary leader,Dirige tu atención al capitán del barco,
You direct your attention to the ship's captain,"Sabes que es un hombre razonable, pero sugestionable",
"You know him to be a reasonable, but suggestible man","En este momento, sus ojos, normalmente plácidos, están desorbitados por el pánico - o la ira",
"At present, his usually placid eyes are wild with panic - or anger",Configuración del capitán del barco,
ship's captain setup,Te pagué por el pasaje a la costa - ¿no es así?,
I paid you for passage to the shore - did I not?,¿El barco debía atracar en el Priorato Negro?,
Was the ship meant to dock AT the Black Priory?,O más bien anclar cerca y llevar a la tripulación a tierra,
Or more secretly weigh anchor nearby and ferry the crew ashore nearby,¿Por qué no hemos echado el ancla?,
Why have we not dropped anchor?!,El capitán baja su arma y habla con seriedad,
"The captain lowers his weapon, and speaks earnestly",¡La costa de Idra está maldita!,
The coast of Idra is cursed!,"Habíamos oído historias, y las creíamos rumores empapados de alcohol, pero hay algo entre nosotros y la costa que nos arrastrará a todos a una tumba de agua!",
"We'd heard tales, and assumed them grog-drenched rumors only - but there is something between us and the shore that will drag us all to a watery grave!",El capitán explica el problema,
captain explains the problem,¿De qué estás hablando?,
What are you talking about?,¿Qué ha visto?,
What have you seen?,"Tenemos que navegar, a tierra firme y por la muchacha",
"We must sail on, to land and the girl",Debemos seguir navegando hasta tierra firme y a por la chiquilla,
Something dire stalks these shores,Algo terrible acecha estas costas,
We cannot approach without risking the ire of that horror,No podemos acercarnos sin arriesgarnos a la ira de ese horror,
A jittery mutter of agreement rises from the sailors causing Estavo's eyes to darken even further,Un murmullo nervioso de acuerdo surge de los marineros haciendo que los ojos de Estavo se oscurezcan aún más,
escalating tensions,escalando las tensiones,
ask Estavo,pregunte Estavo,
What horror?,¿Qué horror?,
be stubborn,sea terco,
Captain!,¡Capitán!,
Take us closer or there will be consequences!,¡Llévanos más cerca o habrá consecuencias!,
Naught but glimpses,Nada más que atisbos,
"My men have seen the shadow of something deep in water, stalking us","Mis hombres han visto la sombra de algo en las profundidades del agua, acechándonos",
Nothing natural moves like that,Nada natural se mueve así,
Estavo glares murderously at the captain,Estavo lanza una mirada asesina al capitán,
proof?,¿pruebas?,
You renege on our deal based on a glimpse?,¿Reniegas nuestro trato basándote en un atisbo?,
Foolish superstition!,¡Tonta superstición!,
Take us in now!,¡Llévenos ahora!,
Do as you wish!,¡Haced lo que queráis!,
Estavo turns his steely gaze from you to the captain,Estavo vuelve su mirada acerada de ti al capitán,
"Let me spell this out for you, sea-dog - we contracted to rescue the girl","Déjame que te lo explique, perro de mar - nos contrataron para rescatar a la chica",
"But if you don't get us to the shore, we'll gut you for free","Pero si no nos llevas a la orilla, te destriparemos gratis",
The mercenaries you hired all shift their weight in anticipation of making good on that promise,Todos los mercenarios que contrataste cambian de peso en previsión de cumplir esa promesa,
merc captain give ultimatum,el capitán mercenario da un ultimátum,
Captain - he's right,Capitán - tiene razón,
Do what you were hired to do!,¡Haz aquello para lo que te contrataron!,
Convince the man!,Convence al hombre.,
Something changes in the Captain's expression,Algo cambia en la expresión del Capitán,
He stands tall,Se mantiene firme,
I will not order my ship and my men to certain doom!,¡No ordenaré a mi nave y a mis hombres una perdición segura!,
We shall not get any closer to the coast while I have command,No nos acercaremos más a la costa mientras yo esté al mando,
Things come to a head,Las cosas llegan a un punto crítico,
Side with mercs,Póngase del lado de los mercenarios,
I'm sorry captain,Lo siento capitán,
You leave us no choice,No nos deja otra opción,
"I defer to your judgement, captain","Me remito a su juicio, capitán",
Estavo - stand down,Estavo - retírese,
Keep pleading reason - pass diplomacy check,Siga alegando razones - pase el control de diplomacia,
"I believe you - but my contract with these men does not mention your survival""","Le creo - pero mi contrato con estos hombres no menciona su supervivencia""",
#IntroRats,#IntroRats,
You stop dead as you narrowly avoid stepping in a rust-red puddle,Te detienes en seco al evitar por los pelos pisar un charco de color rojo óxido,
"The stench of blood fills your nostrils and as you look around in the dim light of the hold, you realize someone, or something fought for their life here","El hedor de la sangre llena tus fosas nasales y al mirar a tu alrededor en la tenue luz de la bodega, te das cuenta de que alguien, o algo, luchó por su vida aquí",
